,attribute1,attribute2,attribute3,attribute4,attribute5,attribute6,attribute7,attribute8,class
718,0.305,0.5838,0.0098,0.25,0.24,0.344,0.377,0.326,1
719,0.219,0.4368,0.014,0.367,0.229,0.214,0.225,0.275,1
720,0.302,0.5768,0.0126,0.254,0.269,0.257,0.377,0.326,1
721,0.302,0.5866,0.014,0.129,0.269,0.214,0.301,0.343,1
722,0.448,0.8036,0.0112,0.101,0.219,0.195,0.484,0.463,2
723,0.542,0.9044000000000001,0.008400000000000001,0.371,0.176,0.13,0.545,0.583,1
724,0.507,0.8526,0.007,0.302,0.158,0.214,0.484,0.515,2
725,0.501,0.8638,0.0056,0.133,0.448,0.446,0.469,0.549,2
726,0.35,0.588,0.0098,0.379,0.713,0.533,0.377,0.412,1
727,0.286,0.4746,0.014,0.444,0.43,0.406,0.347,0.326,1
728,0.305,0.5446,0.0154,0.379,0.251,0.257,0.393,0.292,1
729,0.388,0.5978,0.0126,0.415,0.247,0.214,0.439,0.378,1
730,0.349,0.5978,0.0098,0.278,0.423,0.66,0.362,0.326,1
731,0.079,0.252,0.0112,0.101,0.885,0.66,0.148,0.12,1
732,0.078,0.2506,0.014,0.274,0.588,0.493,0.133,0.12,1
733,0.089,0.2674,0.0182,0.351,0.448,0.278,0.118,0.137,1
734,0.172,0.378,0.0196,0.335,0.297,0.257,0.179,0.24,1
735,0.236,0.4928,0.016800000000000002,0.238,0.326,0.318,0.225,0.275,1
736,0.312,0.6006,0.0098,0.149,0.348,0.493,0.301,0.378,2
737,0.207,0.38360000000000005,0.0154,0.327,0.728,0.703,0.316,0.206,1
738,0.121,0.2772,0.016800000000000002,0.448,0.194,0.278,0.179,0.12,1
739,0.225,0.4214,0.014,0.456,0.24,0.236,0.393,0.189,1
740,0.456,0.7322000000000001,0.0126,0.464,0.272,0.236,0.5,0.463,1
741,0.507,0.7784000000000001,0.0112,0.391,0.165,0.17,0.561,0.48,1
742,0.543,0.903,0.008400000000000001,0.359,0.237,0.149,0.515,0.583,2
743,0.456,0.7182000000000001,0.008400000000000001,0.383,0.509,0.493,0.484,0.446,1
744,0.263,0.48719999999999997,0.0126,0.444,0.362,0.297,0.316,0.292,1
745,0.328,0.5838,0.0112,0.298,0.401,0.384,0.332,0.326,2
746,0.144,0.315,0.0154,0.351,0.513,0.427,0.179,0.189,1
747,0.118,0.3136,0.0154,0.246,0.341,0.214,0.118,0.189,1
748,0.169,0.3738,0.0154,0.25,0.448,0.467,0.148,0.24,1
749,0.107,0.27580000000000005,0.0182,0.371,0.305,0.297,0.225,0.12,1
750,0.272,0.4942,0.0154,0.367,0.391,0.363,0.286,0.326,1
751,0.299,0.5334,0.014,0.363,0.269,0.278,0.469,0.275,1
752,0.538,0.7784000000000001,0.008400000000000001,0.431,0.226,0.344,0.561,0.566,1
753,0.535,0.8218,0.0098,0.444,0.172,0.195,0.53,0.549,1
754,0.478,0.784,0.0126,0.411,0.168,0.149,0.484,0.463,1
755,0.449,0.7672000000000001,0.0126,0.31,0.265,0.195,0.439,0.515,1
756,0.416,0.7448,0.0112,0.129,0.459,0.427,0.362,0.48,2
757,0.371,0.6706,0.0154,0.343,0.43,0.384,0.347,0.446,1
758,0.331,0.6286,0.0154,0.254,0.197,0.149,0.286,0.395,1
759,0.35,0.651,0.0154,0.121,0.237,0.236,0.301,0.429,1
760,0.344,0.616,0.0154,0.282,0.201,0.195,0.316,0.412,1
761,0.331,0.5992,0.0154,0.294,0.222,0.17,0.347,0.378,1
762,0.352,0.6398,0.014,0.262,0.358,0.363,0.301,0.412,1
763,0.321,0.609,0.014,0.262,0.28,0.257,0.301,0.395,1
764,0.308,0.5208,0.014,0.371,0.369,0.384,0.332,0.36,1
765,0.253,0.4956,0.014,0.399,0.208,0.149,0.316,0.275,1
766,0.39,0.6706,0.0126,0.278,0.262,0.363,0.408,0.429,1
767,0.362,0.6412,0.014,0.335,0.294,0.318,0.362,0.395,1
768,0.364,0.6538,0.0154,0.242,0.419,0.446,0.377,0.412,1
769,0.464,0.7770000000000001,0.0126,0.319,0.269,0.17,0.561,0.463,1
770,0.595,0.8778,0.0098,0.367,0.244,0.278,0.606,0.601,1
771,0.482,0.7406,0.0126,0.456,0.269,0.236,0.5,0.498,1
772,0.52,0.8512,0.0112,0.323,0.233,0.278,0.53,0.566,2
773,0.461,0.7532000000000001,0.0098,0.29,0.631,0.467,0.469,0.515,1
774,0.409,0.6664,0.014,0.351,0.283,0.384,0.469,0.412,1
775,0.393,0.5851999999999999,0.016800000000000002,0.46,0.366,0.427,0.454,0.378,2
776,0.362,0.602,0.0182,0.323,0.194,0.17,0.347,0.412,1
777,0.362,0.6342000000000001,0.0154,0.367,0.251,0.257,0.423,0.36,1
778,0.454,0.7826000000000001,0.0098,0.226,0.244,0.363,0.408,0.498,2
779,0.356,0.6468,0.0098,0.278,0.423,0.318,0.332,0.412,1
780,0.432,0.7658,0.0098,0.254,0.416,0.297,0.454,0.446,2
781,0.49,0.8288,0.008400000000000001,0.25,0.416,0.384,0.454,0.515,2
782,0.44,0.7014,0.0126,0.387,0.233,0.278,0.5,0.446,1
783,0.489,0.7392000000000001,0.0098,0.411,0.323,0.257,0.484,0.532,1
784,0.426,0.6636,0.0112,0.387,0.502,0.427,0.469,0.446,1
785,0.348,0.5488000000000001,0.014,0.411,0.355,0.257,0.423,0.343,1
786,0.403,0.5992,0.0154,0.452,0.283,0.214,0.408,0.412,1
787,0.482,0.6888,0.0126,0.431,0.387,0.297,0.576,0.48,1
788,0.495,0.7224,0.0126,0.379,0.297,0.344,0.637,0.463,1
789,0.588,0.8161999999999999,0.0126,0.464,0.466,0.594,0.591,0.583,2
790,0.552,0.7308,0.0112,0.484,0.294,0.214,0.637,0.532,1
791,0.569,0.7951999999999999,0.0126,0.48,0.219,0.214,0.622,0.566,1
792,0.555,0.8246,0.0126,0.375,0.394,0.344,0.576,0.549,1
793,0.55,0.8652,0.0098,0.254,0.427,0.446,0.561,0.532,2
794,0.343,0.5726,0.014,0.323,0.774,0.573,0.377,0.36,1
795,0.311,0.4788,0.016800000000000002,0.46,0.28,0.297,0.362,0.343,1
796,0.452,0.637,0.014,0.476,0.441,0.467,0.591,0.463,1
797,0.547,0.8582,0.0112,0.319,0.28,0.236,0.561,0.549,1
798,0.49,0.8456,0.014,0.121,0.351,0.278,0.5,0.532,2
799,0.476,0.7881999999999999,0.0154,0.194,0.305,0.236,0.622,0.498,1
800,0.62,0.9195,0.012,0.375,0.133,0.13,0.698,0.583,1
801,0.666,0.9450000000000001,0.009000000000000001,0.387,0.416,0.594,0.668,0.652,1
802,0.537,0.8085,0.013499999999999998,0.395,0.326,0.467,0.606,0.498,1
803,0.525,0.795,0.013499999999999998,0.427,0.351,0.318,0.591,0.515,1
804,0.555,0.8699999999999999,0.0105,0.335,0.366,0.318,0.5,0.618,2
805,0.522,0.8280000000000001,0.012,0.423,0.502,0.427,0.53,0.532,1
806,0.589,0.771,0.013499999999999998,0.48,0.244,0.318,0.729,0.515,1
807,0.692,0.8759999999999999,0.009000000000000001,0.468,0.333,0.344,0.744,0.618,1
808,0.626,0.9345,0.006,0.44,0.509,0.533,0.698,0.635,1
809,0.539,0.8519999999999999,0.0105,0.391,0.405,0.446,0.545,0.532,1
810,0.569,0.8205,0.013499999999999998,0.411,0.312,0.344,0.606,0.532,2
811,0.614,0.768,0.013499999999999998,0.48,0.362,0.363,0.698,0.549,1
812,0.678,0.8459999999999999,0.012,0.452,0.466,0.446,0.698,0.635,1
813,0.642,0.972,0.013499999999999998,0.347,0.287,0.363,0.622,0.721,2
814,0.576,1.0,0.013499999999999998,0.21,0.179,0.17,0.576,0.618,2
815,0.625,1.0,0.009000000000000001,0.202,0.219,0.236,0.576,0.686,2
816,0.668,1.0,0.0045000000000000005,0.177,0.319,0.236,0.606,0.738,2
817,0.469,0.771,0.0075,0.355,0.81,0.66,0.606,0.498,1
818,0.428,0.6315,0.015,0.399,0.344,0.363,0.469,0.412,1
819,0.408,0.645,0.0165,0.48,0.444,0.318,0.454,0.446,1
820,0.381,0.6075,0.018000000000000002,0.46,0.283,0.195,0.377,0.429,1
821,0.413,0.8055000000000001,0.015,0.121,0.323,0.214,0.362,0.498,1
822,0.416,0.8085,0.013499999999999998,0.109,0.477,0.406,0.362,0.498,1
823,0.404,0.729,0.013499999999999998,0.185,0.57,0.363,0.393,0.463,1
824,0.428,0.708,0.013499999999999998,0.46,0.308,0.257,0.439,0.446,1
825,0.504,0.807,0.013499999999999998,0.319,0.312,0.278,0.591,0.48,1
826,0.596,0.9405,0.012,0.323,0.29,0.318,0.591,0.583,2
827,0.535,0.8385,0.015,0.335,0.33,0.344,0.53,0.515,2
828,0.54,0.723,0.015,0.44,0.179,0.257,0.591,0.48,1
829,0.661,0.9675,0.0105,0.407,0.251,0.236,0.744,0.635,1
830,0.719,1.0,0.009000000000000001,0.383,0.272,0.297,0.713,0.669,2
831,0.631,1.0,0.009000000000000001,0.347,0.262,0.214,0.622,0.686,2
832,0.566,1.0,0.009000000000000001,0.194,0.108,0.108,0.53,0.601,2
833,0.597,1.0,0.009000000000000001,0.202,0.151,0.17,0.53,0.669,2
834,0.587,1.0,0.0105,0.258,0.211,0.318,0.576,0.601,2
835,0.593,0.867,0.012,0.452,0.233,0.257,0.576,0.566,1
836,0.611,0.861,0.015,0.415,0.147,0.13,0.622,0.566,1
837,0.64,0.8865,0.015,0.391,0.111,0.108,0.606,0.686,2
838,0.662,0.9495,0.012,0.339,0.179,0.13,0.652,0.669,1
839,0.683,0.9525,0.009000000000000001,0.278,0.165,0.214,0.713,0.635,1
840,0.736,1.0,0.009000000000000001,0.306,0.258,0.297,0.713,0.721,1
841,0.606,0.9915,0.0075,0.286,0.548,0.512,0.698,0.566,2
842,0.56,0.885,0.0105,0.435,0.269,0.236,0.576,0.515,2
843,0.603,1.0,0.0075,0.262,0.323,0.318,0.561,0.669,2
844,0.606,0.9165,0.013499999999999998,0.403,0.477,0.406,0.606,0.601,2
845,0.657,0.9345,0.013499999999999998,0.48,0.219,0.278,0.729,0.601,1
846,0.759,1.0,0.012,0.48,0.459,0.427,0.713,0.755,2
847,0.696,0.933,0.013499999999999998,0.411,0.24,0.297,0.713,0.704,2
848,0.735,1.0,0.0105,0.359,0.405,0.384,0.759,0.755,2
849,0.7,1.0,0.012,0.431,0.43,0.493,0.713,0.704,1
850,0.638,0.8805,0.015,0.46,0.448,0.512,0.652,0.618,1
851,0.692,0.891,0.015,0.46,0.197,0.257,0.729,0.635,1
852,0.721,0.9645,0.012,0.319,0.423,0.406,0.713,0.789,1
853,0.601,0.8654999999999999,0.012,0.294,0.337,0.384,0.591,0.583,2
854,0.578,0.8145,0.0105,0.48,0.276,0.384,0.637,0.515,1
855,0.673,0.8955,0.0105,0.427,0.545,0.493,0.683,0.669,1
856,0.613,0.7875000000000001,0.012,0.423,0.301,0.257,0.606,0.618,1
857,0.701,0.9015,0.012,0.419,0.28,0.493,0.82,0.618,2
858,0.798,1.0,0.009000000000000001,0.435,0.125,0.149,0.79,0.721,2
859,0.859,1.0,0.0075,0.48,0.341,0.257,0.835,0.841,1
860,0.686,0.9570000000000001,0.012,0.448,0.437,0.363,0.774,0.669,1
861,0.65,0.8714999999999999,0.013499999999999998,0.452,0.215,0.17,0.652,0.635,1
862,0.709,0.9165,0.015,0.452,0.222,0.257,0.713,0.669,1
863,0.725,1.0,0.013499999999999998,0.456,0.38,0.363,0.713,0.704,1
864,0.75,1.0,0.012,0.403,0.38,0.297,0.729,0.772,2
865,0.749,1.0,0.009000000000000001,0.254,0.305,0.257,0.698,0.806,2
866,0.699,1.0,0.009000000000000001,0.153,0.244,0.278,0.652,0.755,2
867,0.649,1.0,0.0105,0.23,0.301,0.257,0.591,0.704,2
868,0.591,1.0,0.013499999999999998,0.27,0.269,0.257,0.515,0.669,2
869,0.608,1.0,0.013499999999999998,0.206,0.194,0.17,0.545,0.686,2
870,0.672,1.0,0.012,0.31,0.244,0.214,0.668,0.704,1
871,0.699,1.0,0.012,0.343,0.151,0.195,0.683,0.686,1
872,0.745,1.0,0.013499999999999998,0.375,0.147,0.108,0.744,0.704,1
873,0.78,1.0,0.012,0.379,0.09,0.13,0.774,0.721,1
874,0.794,1.0,0.0105,0.448,0.176,0.149,0.759,0.789,1
875,0.788,1.0,0.012,0.407,0.147,0.13,0.759,0.789,1
876,0.792,1.0,0.012,0.351,0.154,0.108,0.744,0.806,1
877,0.803,1.0,0.0105,0.367,0.143,0.17,0.805,0.772,1
878,0.832,1.0,0.009000000000000001,0.48,0.262,0.236,0.79,0.806,1
879,0.801,1.0,0.0105,0.44,0.172,0.195,0.774,0.755,1
880,0.774,1.0,0.012,0.415,0.272,0.257,0.759,0.772,1
881,0.754,1.0,0.013499999999999998,0.375,0.276,0.236,0.713,0.738,1
882,0.787,1.0,0.013499999999999998,0.367,0.19,0.214,0.744,0.824,1
883,0.782,1.0,0.012,0.31,0.201,0.195,0.744,0.772,2
884,0.798,1.0,0.009000000000000001,0.343,0.233,0.278,0.759,0.789,2
885,0.815,1.0,0.009000000000000001,0.278,0.211,0.195,0.759,0.824,2
886,0.819,1.0,0.0105,0.31,0.172,0.13,0.82,0.772,1
887,0.852,1.0,0.009000000000000001,0.31,0.297,0.318,0.805,0.841,2
888,0.826,1.0,0.0075,0.343,0.222,0.236,0.805,0.806,2
889,0.843,1.0,0.009000000000000001,0.395,0.154,0.17,0.835,0.824,1
890,0.836,1.0,0.0105,0.399,0.158,0.384,0.835,0.806,2
891,0.911,1.0,0.009000000000000001,0.444,0.258,0.214,0.912,0.909,1
892,0.943,1.0,0.0075,0.444,0.262,0.236,0.866,0.978,1
893,0.865,1.0,0.009000000000000001,0.407,0.272,0.493,0.851,0.841,2
894,0.896,1.0,0.0105,0.395,0.219,0.214,0.881,0.927,1
895,0.873,1.0,0.012,0.383,0.323,0.236,0.82,0.892,2
896,0.826,1.0,0.0105,0.399,0.355,0.446,0.835,0.824,2
897,0.837,1.0,0.012,0.411,0.254,0.363,0.82,0.806,2
898,0.831,1.0,0.013499999999999998,0.48,0.194,0.214,0.79,0.841,1
899,0.843,1.0,0.012,0.48,0.254,0.278,0.805,0.858,1
900,0.897,1.0,0.0105,0.399,0.297,0.195,0.866,0.909,1
901,0.881,1.0,0.0105,0.387,0.294,0.427,0.851,0.892,2
902,0.814,1.0,0.0105,0.363,0.165,0.195,0.805,0.841,1
903,0.882,1.0,0.009000000000000001,0.391,0.33,0.384,0.881,0.875,2
904,0.839,1.0,0.009000000000000001,0.44,0.412,0.384,0.881,0.841,1
905,0.759,1.0,0.012,0.435,0.323,0.257,0.744,0.772,2
906,0.73,1.0,0.013499999999999998,0.48,0.333,0.297,0.698,0.738,1
907,0.744,1.0,0.013499999999999998,0.391,0.161,0.13,0.774,0.738,2
908,0.8,1.0,0.012,0.444,0.168,0.13,0.759,0.806,1
909,0.801,1.0,0.012,0.423,0.333,0.344,0.79,0.789,1
910,0.872,1.0,0.0105,0.335,0.226,0.467,0.835,0.875,2
911,0.847,1.0,0.012,0.371,0.208,0.17,0.835,0.824,1
912,0.819,1.0,0.012,0.282,0.326,0.257,0.774,0.841,2
913,0.849,1.0,0.012,0.29,0.33,0.278,0.82,0.858,2
914,0.885,1.0,0.0105,0.343,0.405,0.297,0.851,0.909,1
915,0.918,1.0,0.0105,0.419,0.262,0.257,0.881,0.944,1
916,0.881,1.0,0.012,0.419,0.283,0.278,0.866,0.841,1
917,0.884,1.0,0.012,0.452,0.154,0.149,0.851,0.875,1
918,0.91,1.0,0.012,0.444,0.251,0.195,0.881,0.909,1
919,0.916,1.0,0.0105,0.387,0.226,0.17,0.866,0.909,1
920,0.897,1.0,0.0105,0.403,0.215,0.149,0.866,0.875,1
921,0.907,1.0,0.0105,0.306,0.172,0.149,0.866,0.909,1
922,0.891,1.0,0.012,0.274,0.176,0.149,0.835,0.927,2
923,0.864,1.0,0.012,0.323,0.168,0.17,0.805,0.892,2
924,0.875,1.0,0.012,0.286,0.143,0.108,0.82,0.892,1
925,0.873,1.0,0.012,0.387,0.28,0.278,0.82,0.858,2
926,0.913,1.0,0.0105,0.383,0.24,0.214,0.866,0.927,1
927,0.952,1.0,0.0105,0.367,0.272,0.17,0.912,0.944,1
928,0.951,1.0,0.0105,0.391,0.208,0.17,0.897,0.944,1
929,0.904,1.0,0.0105,0.415,0.183,0.195,0.881,0.944,2
930,0.849,1.0,0.012,0.266,0.168,0.17,0.774,0.909,2
931,0.821,1.0,0.015,0.375,0.265,0.17,0.759,0.824,1
932,0.798,1.0,0.015,0.399,0.222,0.149,0.744,0.841,1
933,0.793,1.0,0.015,0.472,0.272,0.236,0.759,0.806,1
934,0.808,1.0,0.013499999999999998,0.431,0.211,0.17,0.79,0.824,2
935,0.872,1.0,0.012,0.258,0.161,0.13,0.82,0.875,1
936,0.908,1.0,0.012,0.274,0.161,0.13,0.881,0.927,1
937,0.894,1.0,0.013499999999999998,0.435,0.179,0.195,0.866,0.909,1
938,0.812,1.0,0.015,0.48,0.226,0.13,0.79,0.824,1
939,0.781,1.0,0.013499999999999998,0.472,0.129,0.108,0.759,0.772,1
940,0.801,1.0,0.013499999999999998,0.427,0.186,0.149,0.774,0.806,1
941,0.81,1.0,0.012,0.399,0.247,0.214,0.79,0.806,1
942,0.802,1.0,0.0105,0.335,0.276,0.236,0.774,0.789,1
943,0.792,1.0,0.012,0.331,0.294,0.214,0.744,0.858,2
944,0.689,1.0,0.013499999999999998,0.27,0.251,0.214,0.652,0.755,2
945,0.743,1.0,0.012,0.185,0.201,0.149,0.683,0.806,2
946,0.78,1.0,0.013499999999999998,0.339,0.122,0.108,0.744,0.806,1
947,0.802,1.0,0.0105,0.371,0.28,0.236,0.759,0.841,1
948,0.842,1.0,0.006,0.395,0.19,0.214,0.851,0.824,1
949,0.864,1.0,0.0075,0.387,0.229,0.195,0.82,0.875,1
950,0.801,1.0,0.012,0.395,0.308,0.236,0.79,0.841,2
951,0.741,1.0,0.013499999999999998,0.423,0.154,0.17,0.713,0.755,2
952,0.773,1.0,0.012,0.27,0.179,0.13,0.744,0.824,2
953,0.812,1.0,0.012,0.395,0.244,0.257,0.774,0.841,2
954,0.784,1.0,0.013499999999999998,0.431,0.125,0.149,0.759,0.755,1
955,0.807,1.0,0.013499999999999998,0.427,0.115,0.087,0.774,0.789,1
956,0.816,1.0,0.013499999999999998,0.415,0.19,0.195,0.805,0.789,1
957,0.867,1.0,0.012,0.444,0.208,0.214,0.881,0.875,2
958,0.9,1.0,0.0105,0.387,0.179,0.195,0.881,0.892,1
959,0.888,1.0,0.012,0.383,0.147,0.13,0.835,0.892,1
960,0.871,1.0,0.012799999999999999,0.319,0.161,0.149,0.82,0.892,2
961,0.866,1.0,0.0112,0.298,0.176,0.149,0.82,0.909,2
962,0.884,1.0,0.0112,0.302,0.301,0.236,0.82,0.892,1
963,0.878,1.0,0.0112,0.339,0.211,0.257,0.835,0.892,2
964,0.878,1.0,0.0112,0.363,0.183,0.13,0.82,0.875,1
965,0.876,1.0,0.012799999999999999,0.315,0.226,0.195,0.82,0.892,2
966,0.821,1.0,0.0144,0.347,0.254,0.703,0.759,0.858,2
967,0.756,1.0,0.017599999999999998,0.419,0.294,0.214,0.698,0.772,1
968,0.72,1.0,0.016,0.48,0.237,0.214,0.698,0.721,1
969,0.764,1.0,0.012799999999999999,0.448,0.247,0.149,0.805,0.755,1
970,0.84,1.0,0.012799999999999999,0.371,0.143,0.108,0.82,0.841,1
971,0.853,1.0,0.0112,0.306,0.186,0.149,0.79,0.892,1
972,0.836,1.0,0.0112,0.274,0.161,0.17,0.79,0.858,1
973,0.797,1.0,0.012799999999999999,0.403,0.323,0.278,0.759,0.806,2
974,0.72,1.0,0.012799999999999999,0.44,0.186,0.17,0.683,0.704,1
975,0.728,1.0,0.012799999999999999,0.444,0.151,0.195,0.729,0.721,1
976,0.757,1.0,0.0112,0.431,0.301,0.297,0.759,0.755,1
977,0.786,1.0,0.012799999999999999,0.286,0.186,0.149,0.759,0.806,2
978,0.792,1.0,0.012799999999999999,0.149,0.176,0.13,0.759,0.841,1
979,0.812,1.0,0.012799999999999999,0.27,0.244,0.236,0.805,0.824,1
980,0.85,1.0,0.009600000000000001,0.298,0.333,0.297,0.805,0.892,2
981,0.789,1.0,0.0112,0.327,0.154,0.17,0.774,0.755,1
982,0.834,1.0,0.009600000000000001,0.335,0.276,0.236,0.851,0.841,1
983,0.833,1.0,0.009600000000000001,0.31,0.326,0.363,0.805,0.858,1
984,0.661,1.0,0.016,0.391,0.427,0.318,0.652,0.686,1
985,0.645,1.0,0.017599999999999998,0.435,0.122,0.13,0.622,0.652,2
986,0.649,1.0,0.0144,0.254,0.226,0.149,0.591,0.721,2
987,0.678,1.0,0.0144,0.173,0.262,0.214,0.606,0.738,2
988,0.699,1.0,0.0144,0.282,0.172,0.108,0.668,0.721,1
989,0.729,1.0,0.012799999999999999,0.335,0.143,0.149,0.774,0.686,1
990,0.755,1.0,0.0112,0.444,0.133,0.214,0.774,0.738,1
991,0.778,1.0,0.009600000000000001,0.464,0.287,0.214,0.744,0.806,1
992,0.752,1.0,0.0112,0.456,0.333,0.344,0.729,0.721,2
993,0.738,1.0,0.009600000000000001,0.444,0.312,0.406,0.774,0.704,1
994,0.735,1.0,0.012799999999999999,0.431,0.161,0.13,0.744,0.704,1
995,0.75,1.0,0.012799999999999999,0.452,0.133,0.17,0.805,0.704,1
996,0.795,1.0,0.0112,0.411,0.208,0.214,0.835,0.755,1
997,0.872,1.0,0.008,0.387,0.358,0.363,0.851,0.858,1
998,0.787,1.0,0.009600000000000001,0.444,0.244,0.297,0.79,0.738,1
999,0.825,1.0,0.0112,0.387,0.215,0.17,0.805,0.841,1
1000,0.842,1.0,0.0112,0.371,0.265,0.257,0.851,0.841,1
1001,0.83,1.0,0.0112,0.387,0.358,0.363,0.774,0.858,1
1002,0.797,1.0,0.009600000000000001,0.306,0.505,0.363,0.713,0.841,2
1003,0.671,1.0,0.012799999999999999,0.371,0.276,0.297,0.668,0.635,2
1004,0.686,1.0,0.0144,0.452,0.24,0.318,0.744,0.686,2
1005,0.808,1.0,0.012799999999999999,0.31,0.455,0.446,0.759,0.841,1
1006,0.771,1.0,0.0063999999999999994,0.226,0.581,0.533,0.729,0.806,2
1007,0.6,0.9984,0.009600000000000001,0.371,0.538,0.573,0.591,0.635,2
1008,0.562,0.9039999999999999,0.016,0.48,0.183,0.195,0.622,0.532,1
1009,0.633,1.0,0.016,0.472,0.129,0.236,0.637,0.652,2
1010,0.629,1.0,0.017599999999999998,0.367,0.168,0.17,0.606,0.635,1
1011,0.619,1.0,0.016,0.391,0.151,0.17,0.622,0.618,1
1012,0.625,1.0,0.012799999999999999,0.427,0.287,0.318,0.652,0.618,1
1013,0.637,1.0,0.012799999999999999,0.379,0.369,0.344,0.591,0.686,1
1014,0.537,0.9567999999999999,0.017599999999999998,0.44,0.129,0.149,0.53,0.549,1
1015,0.539,0.8688,0.017599999999999998,0.44,0.208,0.17,0.5,0.549,1
1016,0.501,0.8480000000000001,0.016,0.411,0.24,0.297,0.484,0.549,2
1017,0.57,1.0,0.0112,0.335,0.254,0.214,0.561,0.601,2
1018,0.611,1.0,0.009600000000000001,0.048,0.215,0.214,0.53,0.669,2
1019,0.526,1.0,0.012799999999999999,0.109,0.455,0.427,0.484,0.583,2
1020,0.44,0.8976000000000001,0.012799999999999999,0.093,0.602,0.427,0.408,0.498,2
1021,0.345,0.7472000000000001,0.0144,0.298,0.251,0.214,0.362,0.36,1
1022,0.446,0.8896000000000001,0.012799999999999999,0.335,0.186,0.13,0.454,0.48,1
1023,0.478,0.9696,0.012799999999999999,0.173,0.125,0.13,0.53,0.463,1
1024,0.594,1.0,0.009600000000000001,0.246,0.211,0.195,0.606,0.635,1
1025,0.583,1.0,0.008,0.323,0.168,0.278,0.591,0.601,2
1026,0.577,1.0,0.008,0.419,0.376,0.554,0.576,0.601,2
1027,0.521,0.9616,0.009600000000000001,0.371,0.652,0.616,0.484,0.549,2
1028,0.441,0.8688,0.0112,0.274,0.656,0.594,0.393,0.498,2
1029,0.436,0.8832,0.012799999999999999,0.363,0.226,0.236,0.469,0.446,2
1030,0.485,0.9936,0.0144,0.278,0.301,0.297,0.439,0.566,2
1031,0.478,0.9632,0.017599999999999998,0.222,0.319,0.236,0.439,0.549,1
1032,0.493,1.0,0.016,0.25,0.208,0.257,0.439,0.549,1
1033,0.472,0.9792,0.0144,0.27,0.215,0.149,0.454,0.515,1
1034,0.493,1.0,0.0144,0.165,0.287,0.318,0.439,0.566,2
1035,0.412,0.7951999999999999,0.016,0.411,0.341,0.363,0.377,0.446,1
1036,0.38,0.7615999999999999,0.016,0.431,0.118,0.13,0.393,0.412,1
1037,0.38,0.8064,0.0144,0.242,0.161,0.13,0.377,0.429,1
1038,0.451,0.9247999999999998,0.009600000000000001,0.266,0.326,0.236,0.408,0.515,2
1039,0.387,0.76,0.0112,0.363,0.326,0.384,0.393,0.395,2
1040,0.382,0.7856,0.0144,0.278,0.495,0.427,0.332,0.429,1
1041,0.332,0.6639999999999999,0.017599999999999998,0.431,0.28,0.297,0.393,0.343,1
1042,0.413,0.776,0.016,0.431,0.24,0.214,0.484,0.412,1
1043,0.454,0.8128,0.012799999999999999,0.383,0.097,0.087,0.53,0.429,1
1044,0.447,0.8592,0.0144,0.31,0.168,0.13,0.53,0.429,1
1045,0.536,0.9471999999999999,0.0112,0.375,0.204,0.214,0.53,0.566,1
1046,0.393,0.8464,0.012799999999999999,0.085,0.254,0.195,0.423,0.429,1
1047,0.431,0.8640000000000001,0.012799999999999999,0.157,0.326,0.297,0.393,0.48,1
1048,0.428,0.8752,0.0144,0.27,0.125,0.13,0.469,0.446,1
1049,0.466,0.9327999999999999,0.0144,0.319,0.287,0.257,0.515,0.48,1
1050,0.551,1.0,0.0112,0.339,0.172,0.17,0.622,0.532,1
1051,0.543,0.9423999999999999,0.012799999999999999,0.391,0.283,0.297,0.545,0.566,1
1052,0.565,0.9247999999999998,0.009600000000000001,0.399,0.344,0.344,0.622,0.583,1
1053,0.548,1.0,0.009600000000000001,0.359,0.219,0.195,0.515,0.566,1
1054,0.524,1.0,0.0112,0.21,0.358,0.257,0.484,0.566,2
1055,0.486,0.9647999999999999,0.0112,0.282,0.441,0.297,0.454,0.532,2
1056,0.438,0.9119999999999999,0.0144,0.339,0.254,0.195,0.408,0.515,1
1057,0.467,0.9663999999999999,0.012799999999999999,0.29,0.208,0.149,0.423,0.549,2
1058,0.427,0.9039999999999999,0.012799999999999999,0.137,0.351,0.344,0.408,0.48,2
1059,0.359,0.7871999999999999,0.0112,0.294,0.38,0.554,0.347,0.412,1
1060,0.321,0.704,0.0144,0.319,0.516,0.384,0.286,0.395,1
1061,0.352,0.7824,0.016,0.399,0.348,0.297,0.332,0.429,1
1062,0.311,0.7183999999999999,0.0144,0.27,0.176,0.214,0.301,0.36,1
1063,0.395,0.8544,0.0112,0.109,0.287,0.195,0.347,0.463,1
1064,0.411,0.8800000000000001,0.009600000000000001,0.117,0.244,0.17,0.362,0.48,2
1065,0.393,0.8464,0.012799999999999999,0.19,0.452,0.318,0.347,0.48,1
1066,0.371,0.8064,0.016,0.278,0.43,0.318,0.332,0.429,1
1067,0.331,0.7392000000000001,0.017599999999999998,0.286,0.233,0.195,0.332,0.343,1
1068,0.387,0.7951999999999999,0.0144,0.375,0.201,0.214,0.439,0.395,1
1069,0.397,0.8464,0.0144,0.355,0.104,0.108,0.408,0.412,1
1070,0.421,0.8736,0.012799999999999999,0.399,0.204,0.149,0.454,0.446,1
1071,0.483,0.9423999999999999,0.012799999999999999,0.415,0.204,0.149,0.469,0.515,1
